DMU,40,15,5,rule,buffer,FDD/MWKR,7696,0.8441,job_arrival,100,True
DMU,40,15,5,rule,buffer,LRPT,7355,0.8441,job_arrival,100,True
DMU,40,15,5,rule,buffer,SPT,6638,0.8441,job_arrival,100,True
DMU,40,15,6,rule,buffer,LTT,7229,0.871,job_arrival,100,True
DMU,40,15,6,rule,buffer,MOR,8291,0.871,job_arrival,100,True
DMU,40,15,6,rule,buffer,FDD/MWKR,7907,0.871,job_arrival,100,True
DMU,40,15,6,rule,buffer,LRPT,7467,0.871,job_arrival,100,True
DMU,40,15,6,rule,buffer,SPT,6629,0.871,job_arrival,100,True
DMU,40,15,7,rule,buffer,LTT,7426,0.8349,job_arrival,100,True
DMU,40,15,7,rule,buffer,MOR,8277,0.8349,job_arrival,100,True
DMU,40,15,7,rule,buffer,FDD/MWKR,7663,0.8349,job_arrival,100,True
DMU,40,15,7,rule,buffer,LRPT,7722,0.8349,job_arrival,100,True
DMU,40,15,7,rule,buffer,SPT,6897,0.8349,job_arrival,100,True
DMU,40,15,8,rule,buffer,LTT,6887,0.8141,job_arrival,100,True
DMU,40,15,8,rule,buffer,MOR,7874,0.8141,job_arrival,100,True
DMU,40,15,8,rule,buffer,FDD/MWKR,7482,0.8141,job_arrival,100,True
DMU,40,15,8,rule,buffer,LRPT,7095,0.8141,job_arrival,100,True
DMU,40,15,8,rule,buffer,SPT,6792,0.8141,job_arrival,100,True
DMU,40,15,9,rule,buffer,LTT,6945,0.826,job_arrival,100,True
DMU,40,15,9,rule,buffer,MOR,7938,0.826,job_arrival,100,True
DMU,40,15,9,rule,buffer,FDD/MWKR,7864,0.826,job_arrival,100,True
DMU,40,15,9,rule,buffer,LRPT,7066,0.826,job_arrival,100,True
DMU,40,15,9,rule,buffer,SPT,6660,0.826,job_arrival,100,True
DMU,50,15,5,rule,buffer,LTT,8933,1.1,job_arrival,100,True
DMU,50,15,5,rule,buffer,MOR,9869,1.1,job_arrival,100,True
DMU,50,15,5,rule,buffer,FDD/MWKR,9452,1.1,job_arrival,100,True
DMU,50,15,5,rule,buffer,LRPT,9030,1.1,job_arrival,100,True
DMU,50,15,5,rule,buffer,SPT,7930,1.1,job_arrival,100,True
DMU,50,15,6,rule,buffer,LTT,9577,1.133,job_arrival,100,True
DMU,50,15,6,rule,buffer,MOR,10287,1.133,job_arrival,100,True
DMU,50,15,6,rule,buffer,FDD/MWKR,9909,1.133,job_arrival,100,True
DMU,50,15,6,rule,buffer,LRPT,9283,1.133,job_arrival,100,True
DMU,50,15,6,rule,buffer,SPT,8155,1.133,job_arrival,100,True
DMU,50,15,7,rule,buffer,LTT,8800,1.1559,job_arrival,100,True
DMU,50,15,7,rule,buffer,MOR,9976,1.1559,job_arrival,100,True
DMU,50,15,7,rule,buffer,FDD/MWKR,9271,1.1559,job_arrival,100,True
DMU,50,15,7,rule,buffer,LRPT,9113,1.1559,job_arrival,100,True
DMU,50,15,7,rule,buffer,SPT,7782,1.1559,job_arrival,100,True
DMU,50,15,8,rule,buffer,LTT,8876,1.138,job_arrival,100,True
DMU,50,15,8,rule,buffer,MOR,9954,1.138,job_arrival,100,True
DMU,50,15,8,rule,buffer,FDD/MWKR,9554,1.138,job_arrival,100,True
DMU,50,15,8,rule,buffer,LRPT,8879,1.138,job_arrival,100,True
DMU,50,15,8,rule,buffer,SPT,8198,1.138,job_arrival,100,True
DMU,50,15,9,rule,buffer,LTT,8964,1.117,job_arrival,100,True
DMU,50,15,9,rule,buffer,MOR,9707,1.117,job_arrival,100,True
DMU,50,15,9,rule,buffer,FDD/MWKR,9355,1.117,job_arrival,100,True
DMU,50,15,9,rule,buffer,LRPT,9023,1.117,job_arrival,100,True
DMU,50,15,9,rule,buffer,SPT,7651,1.117,job_arrival,100,True
DMU,50,20,5,rule,buffer,LTT,9597,1.631,job_arrival,100,True
DMU,50,20,5,rule,buffer,MOR,10285,1.631,job_arrival,100,True
DMU,50,20,5,rule,buffer,FDD/MWKR,10071,1.631,job_arrival,100,True
DMU,50,20,5,rule,buffer,LRPT,9699,1.631,job_arrival,100,True
DMU,50,20,5,rule,buffer,SPT,8767,1.631,job_arrival,100,True
DMU,50,20,6,rule,buffer,LTT,9645,1.6181,job_arrival,100,True
DMU,50,20,6,rule,buffer,MOR,10511,1.6181,job_arrival,100,True
DMU,50,20,6,rule,buffer,FDD/MWKR,10262,1.6181,job_arrival,100,True
DMU,50,20,6,rule,buffer,LRPT,9648,1.6181,job_arrival,100,True
DMU,50,20,6,rule,buffer,SPT,8805,1.6181,job_arrival,100,True
DMU,50,20,7,rule,buffer,LTT,9272,1.6746,job_arrival,100,True
DMU,50,20,7,rule,buffer,MOR,10479,1.6746,job_arrival,100,True
DMU,50,20,7,rule,buffer,FDD/MWKR,9831,1.6746,job_arrival,100,True
DMU,50,20,7,rule,buffer,LRPT,9420,1.6746,job_arrival,100,True
DMU,50,20,7,rule,buffer,SPT,8838,1.6746,job_arrival,100,True
DMU,50,20,8,rule,buffer,LTT,9627,1.677,job_arrival,100,True
DMU,50,20,8,rule,buffer,MOR,10724,1.677,job_arrival,100,True
DMU,50,20,8,rule,buffer,FDD/MWKR,10448,1.677,job_arrival,100,True
DMU,50,20,8,rule,buffer,LRPT,9526,1.677,job_arrival,100,True
DMU,50,20,8,rule,buffer,SPT,9201,1.677,job_arrival,100,True
DMU,50,20,9,rule,buffer,LTT,9403,1.6305,job_arrival,100,True
DMU,50,20,9,rule,buffer,MOR,10134,1.6305,job_arrival,100,True
DMU,50,20,9,rule,buffer,FDD/MWKR,9526,1.6305,job_arrival,100,True
DMU,50,20,9,rule,buffer,LRPT,9537,1.6305,job_arrival,100,True
DMU,50,20,9,rule,buffer,SPT,9004,1.6305,job_arrival,100,True
TA,50,15,0,rule,buffer,LTT,3442,1.1218,job_arrival,100,True
TA,50,15,0,rule,buffer,MOR,3496,1.1218,job_arrival,100,True
TA,50,15,0,rule,buffer,FDD/MWKR,3485,1.1218,job_arrival,100,True
TA,50,15,0,rule,buffer,LRPT,3461,1.1218,job_arrival,100,True
TA,50,15,0,rule,buffer,SPT,3741,1.1218,job_arrival,100,True
TA,50,15,1,rule,buffer,LTT,3336,1.1269,job_arrival,100,True
TA,50,15,1,rule,buffer,MOR,3409,1.1269,job_arrival,100,True
TA,50,15,1,rule,buffer,FDD/MWKR,3294,1.1269,job_arrival,100,True
TA,50,15,1,rule,buffer,LRPT,3406,1.1269,job_arrival,100,True
TA,50,15,1,rule,buffer,SPT,3341,1.1269,job_arrival,100,True
TA,50,15,2,rule,buffer,LTT,2988,1.1102,job_arrival,100,True
TA,50,15,2,rule,buffer,MOR,3088,1.1102,job_arrival,100,True
TA,50,15,2,rule,buffer,FDD/MWKR,3045,1.1102,job_arrival,100,True
TA,50,15,2,rule,buffer,LRPT,3054,1.1102,job_arrival,100,True
TA,50,15,2,rule,buffer,SPT,3523,1.1102,job_arrival,100,True
TA,50,15,3,rule,buffer,LTT,3147,1.0987,job_arrival,100,True
TA,50,15,3,rule,buffer,MOR,3191,1.0987,job_arrival,100,True
TA,50,15,3,rule,buffer,FDD/MWKR,3095,1.0987,job_arrival,100,True
TA,50,15,3,rule,buffer,LRPT,3232,1.0987,job_arrival,100,True
TA,50,15,3,rule,buffer,SPT,3267,1.0987,job_arrival,100,True
TA,50,15,4,rule,buffer,LTT,3154,1.099,job_arrival,100,True
TA,50,15,4,rule,buffer,MOR,3212,1.099,job_arrival,100,True
TA,50,15,4,rule,buffer,FDD/MWKR,3215,1.099,job_arrival,100,True
TA,50,15,4,rule,buffer,LRPT,3203,1.099,job_arrival,100,True
TA,50,15,4,rule,buffer,SPT,3149,1.099,job_arrival,100,True
TA,50,15,5,rule,buffer,LTT,3031,1.123,job_arrival,100,True
TA,50,15,5,rule,buffer,MOR,3141,1.123,job_arrival,100,True
TA,50,15,5,rule,buffer,FDD/MWKR,3218,1.123,job_arrival,100,True
TA,50,15,5,rule,buffer,LRPT,3067,1.123,job_arrival,100,True
TA,50,15,5,rule,buffer,SPT,3363,1.123,job_arrival,100,True
TA,50,15,6,rule,buffer,LTT,3297,1.099,job_arrival,100,True
TA,50,15,6,rule,buffer,MOR,3346,1.099,job_arrival,100,True
TA,50,15,6,rule,buffer,FDD/MWKR,3282,1.099,job_arrival,100,True
TA,50,15,6,rule,buffer,LRPT,3340,1.099,job_arrival,100,True
TA,50,15,6,rule,buffer,SPT,3576,1.099,job_arrival,100,True
TA,50,15,7,rule,buffer,LTT,3320,1.143,job_arrival,100,True
TA,50,15,7,rule,buffer,MOR,3405,1.143,job_arrival,100,True
TA,50,15,7,rule,buffer,FDD/MWKR,3303,1.143,job_arrival,100,True
TA,50,15,7,rule,buffer,LRPT,3410,1.143,job_arrival,100,True
TA,50,15,7,rule,buffer,SPT,3462,1.143,job_arrival,100,True
TA,50,15,8,rule,buffer,LTT,3108,1.088,job_arrival,100,True
TA,50,15,8,rule,buffer,MOR,3203,1.088,job_arrival,100,True
TA,50,15,8,rule,buffer,FDD/MWKR,3180,1.088,job_arrival,100,True
TA,50,15,8,rule,buffer,LRPT,3158,1.088,job_arrival,100,True
TA,50,15,8,rule,buffer,SPT,3439,1.088,job_arrival,100,True
TA,50,15,9,rule,buffer,LTT,3037,1.103,job_arrival,100,True
TA,50,15,9,rule,buffer,MOR,3078,1.103,job_arrival,100,True
TA,50,15,9,rule,buffer,FDD/MWKR,3052,1.103,job_arrival,100,True
TA,50,15,9,rule,buffer,LRPT,3183,1.103,job_arrival,100,True
TA,50,15,9,rule,buffer,SPT,3635,1.103,job_arrival,100,True
TA,50,20,0,rule,buffer,LTT,3351,1.563,job_arrival,100,True
TA,50,20,0,rule,buffer,MOR,3315,1.563,job_arrival,100,True
TA,50,20,0,rule,buffer,FDD/MWKR,3328,1.563,job_arrival,100,True
TA,50,20,0,rule,buffer,LRPT,3448,1.563,job_arrival,100,True
TA,50,20,0,rule,buffer,SPT,3667,1.563,job_arrival,100,True
TA,50,20,1,rule,buffer,LTT,3365,1.5758,job_arrival,100,True
TA,50,20,1,rule,buffer,MOR,3469,1.5758,job_arrival,100,True
TA,50,20,1,rule,buffer,FDD/MWKR,3430,1.5758,job_arrival,100,True
TA,50,20,1,rule,buffer,LRPT,3506,1.5758,job_arrival,100,True
TA,50,20,1,rule,buffer,SPT,3779,1.5758,job_arrival,100,True
TA,50,20,2,rule,buffer,LTT,3143,1.6832,job_arrival,100,True
TA,50,20,2,rule,buffer,MOR,3352,1.6832,job_arrival,100,True
TA,50,20,2,rule,buffer,FDD/MWKR,3161,1.6832,job_arrival,100,True
TA,50,20,2,rule,buffer,LRPT,3217,1.6832,job_arrival,100,True
TA,50,20,2,rule,buffer,SPT,3233,1.6832,job_arrival,100,True
TA,50,20,3,rule,buffer,LTT,3134,1.611,job_arrival,100,True
TA,50,20,3,rule,buffer,MOR,3085,1.611,job_arrival,100,True
TA,50,20,3,rule,buffer,FDD/MWKR,3145,1.611,job_arrival,100,True
TA,50,20,3,rule,buffer,LRPT,3235,1.611,job_arrival,100,True
TA,50,20,3,rule,buffer,SPT,3390,1.611,job_arrival,100,True
TA,50,20,4,rule,buffer,LTT,3307,1.665,job_arrival,100,True
TA,50,20,4,rule,buffer,MOR,3291,1.665,job_arrival,100,True
TA,50,20,4,rule,buffer,FDD/MWKR,3342,1.665,job_arrival,100,True
TA,50,20,4,rule,buffer,LRPT,3362,1.665,job_arrival,100,True
TA,50,20,4,rule,buffer,SPT,3275,1.665,job_arrival,100,True
TA,50,20,5,rule,buffer,LTT,3212,1.6924,job_arrival,100,True
TA,50,20,5,rule,buffer,MOR,3318,1.6924,job_arrival,100,True
TA,50,20,5,rule,buffer,FDD/MWKR,3290,1.6924,job_arrival,100,True
TA,50,20,5,rule,buffer,LRPT,3374,1.6924,job_arrival,100,True
TA,50,20,5,rule,buffer,SPT,3631,1.6924,job_arrival,100,True
TA,50,20,6,rule,buffer,LTT,3307,1.6844,job_arrival,100,True
TA,50,20,6,rule,buffer,MOR,3376,1.6844,job_arrival,100,True
TA,50,20,6,rule,buffer,FDD/MWKR,3213,1.6844,job_arrival,100,True
TA,50,20,6,rule,buffer,LRPT,3347,1.6844,job_arrival,100,True
TA,50,20,6,rule,buffer,SPT,3462,1.6844,job_arrival,100,True
TA,50,20,7,rule,buffer,LTT,3083,1.5979,job_arrival,100,True
TA,50,20,7,rule,buffer,MOR,3190,1.5979,job_arrival,100,True
TA,50,20,7,rule,buffer,FDD/MWKR,3204,1.5979,job_arrival,100,True
TA,50,20,7,rule,buffer,LRPT,3123,1.5979,job_arrival,100,True
TA,50,20,7,rule,buffer,SPT,3497,1.5979,job_arrival,100,True
TA,50,20,8,rule,buffer,LTT,3476,1.606,job_arrival,100,True
TA,50,20,8,rule,buffer,MOR,3534,1.606,job_arrival,100,True
TA,50,20,8,rule,buffer,FDD/MWKR,3575,1.606,job_arrival,100,True
TA,50,20,8,rule,buffer,LRPT,3586,1.606,job_arrival,100,True
TA,50,20,8,rule,buffer,SPT,3736,1.606,job_arrival,100,True
TA,50,20,9,rule,buffer,LTT,3482,1.546,job_arrival,100,True
TA,50,20,9,rule,buffer,MOR,3508,1.546,job_arrival,100,True
TA,50,20,9,rule,buffer,FDD/MWKR,3532,1.546,job_arrival,100,True
TA,50,20,9,rule,buffer,LRPT,3526,1.546,job_arrival,100,True
TA,50,20,9,rule,buffer,SPT,3749,1.546,job_arrival,100,True
TA,100,20,0,rule,buffer,LTT,5842,3.9256,job_arrival,100,True
TA,100,20,0,rule,buffer,MOR,5923,3.9256,job_arrival,100,True
TA,100,20,0,rule,buffer,FDD/MWKR,5936,3.9256,job_arrival,100,True
TA,100,20,0,rule,buffer,LRPT,6083,3.9256,job_arrival,100,True
TA,100,20,0,rule,buffer,SPT,6130,3.9256,job_arrival,100,True
TA,100,20,1,rule,buffer,LTT,5476,3.7444,job_arrival,100,True
TA,100,20,1,rule,buffer,MOR,5696,3.7444,job_arrival,100,True
TA,100,20,1,rule,buffer,FDD/MWKR,5577,3.7444,job_arrival,100,True
TA,100,20,1,rule,buffer,LRPT,5554,3.7444,job_arrival,100,True
TA,100,20,1,rule,buffer,SPT,6179,3.7444,job_arrival,100,True
TA,100,20,2,rule,buffer,LTT,6000,3.7938,job_arrival,100,True
TA,100,20,2,rule,buffer,MOR,6158,3.7938,job_arrival,100,True
TA,100,20,2,rule,buffer,FDD/MWKR,6217,3.7938,job_arrival,100,True
TA,100,20,2,rule,buffer,LRPT,6053,3.7938,job_arrival,100,True
TA,100,20,2,rule,buffer,SPT,6362,3.7938,job_arrival,100,True
TA,100,20,3,rule,buffer,LTT,5583,3.7942,job_arrival,100,True
TA,100,20,3,rule,buffer,MOR,5619,3.7942,job_arrival,100,True
TA,100,20,3,rule,buffer,FDD/MWKR,5673,3.7942,job_arrival,100,True
TA,100,20,3,rule,buffer,LRPT,5728,3.7942,job_arrival,100,True
TA,100,20,3,rule,buffer,SPT,6056,3.7942,job_arrival,100,True
TA,100,20,4,rule,buffer,LTT,5973,3.8734,job_arrival,100,True
TA,100,20,4,rule,buffer,MOR,6208,3.8734,job_arrival,100,True
TA,100,20,4,rule,buffer,FDD/MWKR,6094,3.8734,job_arrival,100,True
TA,100,20,4,rule,buffer,LRPT,6042,3.8734,job_arrival,100,True
TA,100,20,4,rule,buffer,SPT,6100,3.8734,job_arrival,100,True
TA,100,20,5,rule,buffer,LTT,5915,3.7985,job_arrival,100,True
TA,100,20,5,rule,buffer,MOR,5986,3.7985,job_arrival,100,True
TA,100,20,5,rule,buffer,FDD/MWKR,5776,3.7985,job_arrival,100,True
TA,100,20,5,rule,buffer,LRPT,5892,3.7985,job_arrival,100,True
TA,100,20,5,rule,buffer,SPT,6173,3.7985,job_arrival,100,True
TA,100,20,6,rule,buffer,LTT,5790,3.8369,job_arrival,100,True
TA,100,20,6,rule,buffer,MOR,5763,3.8369,job_arrival,100,True
TA,100,20,6,rule,buffer,FDD/MWKR,5781,3.8369,job_arrival,100,True
TA,100,20,6,rule,buffer,LRPT,5915,3.8369,job_arrival,100,True
TA,100,20,6,rule,buffer,SPT,6446,3.8369,job_arrival,100,True
TA,100,20,7,rule,buffer,LTT,5789,3.8451,job_arrival,100,True
TA,100,20,7,rule,buffer,MOR,5884,3.8451,job_arrival,100,True
TA,100,20,7,rule,buffer,FDD/MWKR,5881,3.8451,job_arrival,100,True
TA,100,20,7,rule,buffer,LRPT,5773,3.8451,job_arrival,100,True
TA,100,20,7,rule,buffer,SPT,5974,3.8451,job_arrival,100,True
TA,100,20,8,rule,buffer,LTT,5573,3.7741,job_arrival,100,True
TA,100,20,8,rule,buffer,MOR,5706,3.7741,job_arrival,100,True
TA,100,20,8,rule,buffer,FDD/MWKR,5704,3.7741,job_arrival,100,True
TA,100,20,8,rule,buffer,LRPT,5781,3.7741,job_arrival,100,True
TA,100,20,8,rule,buffer,SPT,6131,3.7741,job_arrival,100,True
TA,100,20,9,rule,buffer,LTT,5464,3.7496,job_arrival,100,True
TA,100,20,9,rule,buffer,MOR,5682,3.7496,job_arrival,100,True
TA,100,20,9,rule,buffer,FDD/MWKR,5494,3.7496,job_arrival,100,True
TA,100,20,9,rule,buffer,LRPT,5615,3.7496,job_arrival,100,True
TA,100,20,9,rule,buffer,SPT,5947,3.7496,job_arrival,100,True
LA,15,5,0,rule,buffer,LTT,926,0.068,job_arrival,100,True
LA,15,5,0,rule,buffer,MOR,926,0.068,job_arrival,100,True
LA,15,5,0,rule,buffer,FDD/MWKR,926,0.068,job_arrival,100,True
LA,15,5,0,rule,buffer,LRPT,926,0.068,job_arrival,100,True
LA,15,5,0,rule,buffer,SPT,1154,0.068,job_arrival,100,True
LA,15,5,1,rule,buffer,LTT,917,0.076,job_arrival,100,True
LA,15,5,1,rule,buffer,MOR,1014,0.076,job_arrival,100,True
LA,15,5,1,rule,buffer,FDD/MWKR,994,0.076,job_arrival,100,True
LA,15,5,1,rule,buffer,LRPT,1058,0.076,job_arrival,100,True
LA,15,5,1,rule,buffer,SPT,1007,0.076,job_arrival,100,True
LA,15,5,2,rule,buffer,LTT,896,0.071,job_arrival,100,True
LA,15,5,2,rule,buffer,MOR,958,0.071,job_arrival,100,True
LA,15,5,2,rule,buffer,FDD/MWKR,971,0.071,job_arrival,100,True
LA,15,5,2,rule,buffer,LRPT,943,0.071,job_arrival,100,True
LA,15,5,2,rule,buffer,SPT,968,0.071,job_arrival,100,True
LA,15,5,3,rule,buffer,LTT,952,0.075,job_arrival,100,True
LA,15,5,3,rule,buffer,MOR,951,0.075,job_arrival,100,True
LA,15,5,3,rule,buffer,FDD/MWKR,951,0.075,job_arrival,100,True
LA,15,5,3,rule,buffer,LRPT,1015,0.075,job_arrival,100,True
LA,15,5,3,rule,buffer,SPT,1045,0.075,job_arrival,100,True
LA,15,5,4,rule,buffer,LTT,958,0.075,job_arrival,100,True
LA,15,5,4,rule,buffer,MOR,958,0.075,job_arrival,100,True
LA,15,5,4,rule,buffer,FDD/MWKR,958,0.075,job_arrival,100,True
LA,15,5,4,rule,buffer,LRPT,966,0.075,job_arrival,100,True
LA,15,5,4,rule,buffer,SPT,1049,0.075,job_arrival,100,True
LA,20,5,0,rule,buffer,LTT,1222,0.107,job_arrival,100,True
LA,20,5,0,rule,buffer,MOR,1254,0.107,job_arrival,100,True
LA,20,5,0,rule,buffer,FDD/MWKR,1238,0.107,job_arrival,100,True
LA,20,5,0,rule,buffer,LRPT,1247,0.107,job_arrival,100,True
LA,20,5,0,rule,buffer,SPT,1448,0.107,job_arrival,100,True
LA,20,5,1,rule,buffer,LTT,1101,0.0939,job_arrival,100,True
LA,20,5,1,rule,buffer,MOR,1041,0.0939,job_arrival,100,True
LA,20,5,1,rule,buffer,FDD/MWKR,1046,0.0939,job_arrival,100,True
LA,20,5,1,rule,buffer,LRPT,1196,0.0939,job_arrival,100,True
LA,20,5,1,rule,buffer,SPT,1203,0.0939,job_arrival,100,True
LA,20,5,2,rule,buffer,LTT,1150,0.102,job_arrival,100,True
LA,20,5,2,rule,buffer,MOR,1150,0.102,job_arrival,100,True
LA,20,5,2,rule,buffer,FDD/MWKR,1153,0.102,job_arrival,100,True
LA,20,5,2,rule,buffer,LRPT,1150,0.102,job_arrival,100,True
LA,20,5,2,rule,buffer,SPT,1302,0.102,job_arrival,100,True
LA,20,5,3,rule,buffer,LTT,1292,0.098,job_arrival,100,True
LA,20,5,3,rule,buffer,MOR,1292,0.098,job_arrival,100,True
LA,20,5,3,rule,buffer,FDD/MWKR,1292,0.098,job_arrival,100,True
LA,20,5,3,rule,buffer,LRPT,1292,0.098,job_arrival,100,True
LA,20,5,3,rule,buffer,SPT,1427,0.098,job_arrival,100,True
LA,20,5,4,rule,buffer,LTT,1363,0.097,job_arrival,100,True
LA,20,5,4,rule,buffer,MOR,1448,0.097,job_arrival,100,True
LA,20,5,4,rule,buffer,FDD/MWKR,1407,0.097,job_arrival,100,True
LA,20,5,4,rule,buffer,LRPT,1322,0.097,job_arrival,100,True
LA,20,5,4,rule,buffer,SPT,1332,0.097,job_arrival,100,True
LA,30,10,0,rule,buffer,LTT,1909,0.35,job_arrival,100,True
LA,30,10,0,rule,buffer,MOR,1847,0.35,job_arrival,100,True
LA,30,10,0,rule,buffer,FDD/MWKR,1920,0.35,job_arrival,100,True
LA,30,10,0,rule,buffer,LRPT,1930,0.35,job_arrival,100,True
LA,30,10,0,rule,buffer,SPT,2039,0.35,job_arrival,100,True
LA,30,10,1,rule,buffer,LTT,1890,0.326,job_arrival,100,True
LA,30,10,1,rule,buffer,MOR,1952,0.326,job_arrival,100,True
LA,30,10,1,rule,buffer,FDD/MWKR,1948,0.326,job_arrival,100,True
