FLOW,10,5,0,rule,buffer,LTT,931,0.0406
FLOW,10,5,0,rule,buffer,MOR,908,0.0406
FLOW,10,5,0,rule,buffer,FDD/MWKR,843,0.0406
FLOW,10,5,0,rule,buffer,LRPT,908,0.0406
FLOW,10,5,0,rule,buffer,SPT,840,0.0406
FLOW,10,5,1,rule,buffer,LTT,888,0.04
FLOW,10,5,1,rule,buffer,MOR,926,0.04
FLOW,10,5,1,rule,buffer,FDD/MWKR,900,0.04
FLOW,10,5,1,rule,buffer,LRPT,938,0.04
FLOW,10,5,1,rule,buffer,SPT,977,0.04
FLOW,10,5,2,rule,buffer,LTT,820,0.041
FLOW,10,5,2,rule,buffer,MOR,894,0.041
FLOW,10,5,2,rule,buffer,FDD/MWKR,850,0.041
FLOW,10,5,2,rule,buffer,LRPT,860,0.041
FLOW,10,5,2,rule,buffer,SPT,739,0.041
FLOW,10,5,3,rule,buffer,LTT,1029,0.0382
FLOW,10,5,3,rule,buffer,MOR,1128,0.0382
FLOW,10,5,3,rule,buffer,FDD/MWKR,1049,0.0382
FLOW,10,5,3,rule,buffer,LRPT,1066,0.0382
FLOW,10,5,3,rule,buffer,SPT,939,0.0382
FLOW,10,5,4,rule,buffer,LTT,831,0.0347
FLOW,10,5,4,rule,buffer,MOR,896,0.0347
FLOW,10,5,4,rule,buffer,FDD/MWKR,836,0.0347
FLOW,10,5,4,rule,buffer,LRPT,814,0.0347
FLOW,10,5,4,rule,buffer,SPT,902,0.0347
FLOW,10,5,5,rule,buffer,LTT,899,0.038
FLOW,10,5,5,rule,buffer,MOR,998,0.038
FLOW,10,5,5,rule,buffer,FDD/MWKR,930,0.038
FLOW,10,5,5,rule,buffer,LRPT,826,0.038
FLOW,10,5,5,rule,buffer,SPT,833,0.038
FLOW,10,5,6,rule,buffer,LTT,827,0.034
FLOW,10,5,6,rule,buffer,MOR,842,0.034
FLOW,10,5,6,rule,buffer,FDD/MWKR,693,0.034
FLOW,10,5,6,rule,buffer,LRPT,836,0.034
FLOW,10,5,6,rule,buffer,SPT,693,0.034
FLOW,10,5,7,rule,buffer,LTT,752,0.036
FLOW,10,5,7,rule,buffer,MOR,887,0.036
FLOW,10,5,7,rule,buffer,FDD/MWKR,727,0.036
FLOW,10,5,7,rule,buffer,LRPT,807,0.036
FLOW,10,5,7,rule,buffer,SPT,775,0.036
FLOW,10,5,8,rule,buffer,LTT,796,0.033
FLOW,10,5,8,rule,buffer,MOR,961,0.033
FLOW,10,5,8,rule,buffer,FDD/MWKR,853,0.033
FLOW,10,5,8,rule,buffer,LRPT,890,0.033
FLOW,10,5,8,rule,buffer,SPT,879,0.033
FLOW,10,5,9,rule,buffer,LTT,875,0.033
FLOW,10,5,9,rule,buffer,MOR,1038,0.033
FLOW,10,5,9,rule,buffer,FDD/MWKR,995,0.033
FLOW,10,5,9,rule,buffer,LRPT,964,0.033
FLOW,10,5,9,rule,buffer,SPT,888,0.033
FLOW,10,10,0,rule,buffer,LTT,1108,0.08
FLOW,10,10,0,rule,buffer,MOR,1226,0.08
FLOW,10,10,0,rule,buffer,FDD/MWKR,1265,0.08
FLOW,10,10,0,rule,buffer,LRPT,1131,0.08
FLOW,10,10,0,rule,buffer,SPT,1202,0.08
FLOW,10,10,1,rule,buffer,LTT,1150,0.08
FLOW,10,10,1,rule,buffer,MOR,1188,0.08
FLOW,10,10,1,rule,buffer,FDD/MWKR,1124,0.08
FLOW,10,10,1,rule,buffer,LRPT,1145,0.08
FLOW,10,10,1,rule,buffer,SPT,1253,0.08
FLOW,10,10,2,rule,buffer,LTT,1106,0.067
FLOW,10,10,2,rule,buffer,MOR,1123,0.067
FLOW,10,10,2,rule,buffer,FDD/MWKR,1196,0.067
FLOW,10,10,2,rule,buffer,LRPT,1230,0.067
FLOW,10,10,2,rule,buffer,SPT,1182,0.067
FLOW,10,10,3,rule,buffer,LTT,1063,0.077
FLOW,10,10,3,rule,buffer,MOR,1016,0.077
FLOW,10,10,3,rule,buffer,FDD/MWKR,967,0.077
FLOW,10,10,3,rule,buffer,LRPT,1132,0.077
FLOW,10,10,3,rule,buffer,SPT,1151,0.077
FLOW,10,10,4,rule,buffer,LTT,1169,0.074
FLOW,10,10,4,rule,buffer,MOR,1192,0.074
FLOW,10,10,4,rule,buffer,FDD/MWKR,1098,0.074
FLOW,10,10,4,rule,buffer,LRPT,1221,0.074
FLOW,10,10,4,rule,buffer,SPT,1081,0.074
FLOW,10,10,5,rule,buffer,LTT,1207,0.076
FLOW,10,10,5,rule,buffer,MOR,1259,0.076
FLOW,10,10,5,rule,buffer,FDD/MWKR,1260,0.076
FLOW,10,10,5,rule,buffer,LRPT,1224,0.076
FLOW,10,10,5,rule,buffer,SPT,1212,0.076
FLOW,10,10,6,rule,buffer,LTT,1015,0.073
FLOW,10,10,6,rule,buffer,MOR,1087,0.073
FLOW,10,10,6,rule,buffer,FDD/MWKR,1132,0.073
FLOW,10,10,6,rule,buffer,LRPT,1089,0.073
FLOW,10,10,6,rule,buffer,SPT,981,0.073
FLOW,10,10,7,rule,buffer,LTT,1032,0.069
FLOW,10,10,7,rule,buffer,MOR,1023,0.069
FLOW,10,10,7,rule,buffer,FDD/MWKR,1071,0.069
FLOW,10,10,7,rule,buffer,LRPT,1083,0.069
FLOW,10,10,7,rule,buffer,SPT,972,0.069
FLOW,10,10,8,rule,buffer,LTT,1094,0.075
FLOW,10,10,8,rule,buffer,MOR,1077,0.075
FLOW,10,10,8,rule,buffer,FDD/MWKR,1068,0.075
FLOW,10,10,8,rule,buffer,LRPT,1094,0.075
FLOW,10,10,8,rule,buffer,SPT,1056,0.075
FLOW,10,10,9,rule,buffer,LTT,1225,0.085
FLOW,10,10,9,rule,buffer,MOR,1266,0.085
FLOW,10,10,9,rule,buffer,FDD/MWKR,1276,0.085
FLOW,10,10,9,rule,buffer,LRPT,1231,0.085
FLOW,10,10,9,rule,buffer,SPT,1238,0.085
FLOW,20,5,0,rule,buffer,LTT,1562,0.112
FLOW,20,5,0,rule,buffer,MOR,1732,0.112
FLOW,20,5,0,rule,buffer,FDD/MWKR,1551,0.112
FLOW,20,5,0,rule,buffer,LRPT,1631,0.112
FLOW,20,5,0,rule,buffer,SPT,1430,0.112
FLOW,20,5,1,rule,buffer,LTT,1336,0.073
FLOW,20,5,1,rule,buffer,MOR,1451,0.073
FLOW,20,5,1,rule,buffer,FDD/MWKR,1303,0.073
FLOW,20,5,1,rule,buffer,LRPT,1336,0.073
FLOW,20,5,1,rule,buffer,SPT,1204,0.073
FLOW,20,5,2,rule,buffer,LTT,1297,0.075
FLOW,20,5,2,rule,buffer,MOR,1627,0.075
FLOW,20,5,2,rule,buffer,FDD/MWKR,1397,0.075
FLOW,20,5,2,rule,buffer,LRPT,1340,0.075
FLOW,20,5,2,rule,buffer,SPT,1250,0.075
FLOW,20,5,3,rule,buffer,LTT,1555,0.084
FLOW,20,5,3,rule,buffer,MOR,1785,0.084
FLOW,20,5,3,rule,buffer,FDD/MWKR,1481,0.084
FLOW,20,5,3,rule,buffer,LRPT,1485,0.084
FLOW,20,5,3,rule,buffer,SPT,1365,0.084
FLOW,20,5,4,rule,buffer,LTT,1390,0.1
FLOW,20,5,4,rule,buffer,MOR,1641,0.1
FLOW,20,5,4,rule,buffer,FDD/MWKR,1416,0.1
FLOW,20,5,4,rule,buffer,LRPT,1549,0.1
FLOW,20,5,4,rule,buffer,SPT,1373,0.1
FLOW,20,5,5,rule,buffer,LTT,1467,0.077
