TA,15,15,0,GNN_BC_policy,conflict,mc_gap_mc_load_prt_norm,model,0.001,1e-05,MSE,1353,2.764,126,3,dyn,type_all_pred_GAT2_mean_global,prt_stochastic_known,0.1,True
TA,15,15,1,GNN_BC_policy,conflict,mc_gap_mc_load_prt_norm,model,0.001,1e-05,MSE,1378,1.8622,121,3,dyn,type_all_pred_GAT2_mean_global,prt_stochastic_known,0.1,True
TA,15,15,2,GNN_BC_policy,conflict,mc_gap_mc_load_prt_norm,model,0.001,1e-05,MSE,1374,1.8521,116,3,dyn,type_all_pred_GAT2_mean_global,prt_stochastic_known,0.1,True
TA,15,15,3,GNN_BC_policy,conflict,mc_gap_mc_load_prt_norm,model,0.001,1e-05,MSE,1306,1.939,109,3,dyn,type_all_pred_GAT2_mean_global,prt_stochastic_known,0.1,True
TA,15,15,4,GNN_BC_policy,conflict,mc_gap_mc_load_prt_norm,model,0.001,1e-05,MSE,1310,2.222,124,3,dyn,type_all_pred_GAT2_mean_global,prt_stochastic_known,0.1,True
TA,15,15,5,GNN_BC_policy,conflict,mc_gap_mc_load_prt_norm,model,0.001,1e-05,MSE,1384,2.179,121,3,dyn,type_all_pred_GAT2_mean_global,prt_stochastic_known,0.1,True
TA,15,15,6,GNN_BC_policy,conflict,mc_gap_mc_load_prt_norm,model,0.001,1e-05,MSE,1385,1.9585,105,3,dyn,type_all_pred_GAT2_mean_global,prt_stochastic_known,0.1,True
TA,15,15,7,GNN_BC_policy,conflict,mc_gap_mc_load_prt_norm,model,0.001,1e-05,MSE,1325,2.0695,113,3,dyn,type_all_pred_GAT2_mean_global,prt_stochastic_known,0.1,True
TA,15,15,8,GNN_BC_policy,conflict,mc_gap_mc_load_prt_norm,model,0.001,1e-05,MSE,1443,2.031,112,3,dyn,type_all_pred_GAT2_mean_global,prt_stochastic_known,0.1,True
TA,15,15,9,GNN_BC_policy,conflict,mc_gap_mc_load_prt_norm,model,0.001,1e-05,MSE,1463,1.9461,106,3,dyn,type_all_pred_GAT2_mean_global,prt_stochastic_known,0.1,True
TA,20,15,0,GNN_BC_policy,conflict,mc_gap_mc_load_prt_norm,model,0.001,1e-05,MSE,1478,3.412,188,3,dyn,type_all_pred_GAT2_mean_global,prt_stochastic_known,0.1,True
TA,20,15,1,GNN_BC_policy,conflict,mc_gap_mc_load_prt_norm,model,0.001,1e-05,MSE,1501,3.706,205,3,dyn,type_all_pred_GAT2_mean_global,prt_stochastic_known,0.1,True
TA,20,15,2,GNN_BC_policy,conflict,mc_gap_mc_load_prt_norm,model,0.001,1e-05,MSE,1515,3.126,168,3,dyn,type_all_pred_GAT2_mean_global,prt_stochastic_known,0.1,True
TA,20,15,3,GNN_BC_policy,conflict,mc_gap_mc_load_prt_norm,model,0.001,1e-05,MSE,1454,3.453,191,3,dyn,type_all_pred_GAT2_mean_global,prt_stochastic_known,0.1,True
TA,20,15,4,GNN_BC_policy,conflict,mc_gap_mc_load_prt_norm,model,0.001,1e-05,MSE,1482,3.508,197,3,dyn,type_all_pred_GAT2_mean_global,prt_stochastic_known,0.1,True
TA,20,15,5,GNN_BC_policy,conflict,mc_gap_mc_load_prt_norm,model,0.001,1e-05,MSE,1513,3.4432,191,3,dyn,type_all_pred_GAT2_mean_global,prt_stochastic_known,0.1,True
TA,20,15,6,GNN_BC_policy,conflict,mc_gap_mc_load_prt_norm,model,0.001,1e-05,MSE,1567,3.461,189,3,dyn,type_all_pred_GAT2_mean_global,prt_stochastic_known,0.1,True
TA,20,15,7,GNN_BC_policy,conflict,mc_gap_mc_load_prt_norm,model,0.001,1e-05,MSE,1633,3.2282,176,3,dyn,type_all_pred_GAT2_mean_global,prt_stochastic_known,0.1,True
TA,20,15,8,GNN_BC_policy,conflict,mc_gap_mc_load_prt_norm,model,0.001,1e-05,MSE,1488,3.4159,189,3,dyn,type_all_pred_GAT2_mean_global,prt_stochastic_known,0.1,True
TA,20,15,9,GNN_BC_policy,conflict,mc_gap_mc_load_prt_norm,model,0.001,1e-05,MSE,1539,3.243,179,3,dyn,type_all_pred_GAT2_mean_global,prt_stochastic_known,0.1,True
TA,20,20,0,GNN_BC_policy,conflict,mc_gap_mc_load_prt_norm,model,0.001,1e-05,MSE,1859,4.1323,212,3,dyn,type_all_pred_GAT2_mean_global,prt_stochastic_known,0.1,True
TA,20,20,1,GNN_BC_policy,conflict,mc_gap_mc_load_prt_norm,model,0.001,1e-05,MSE,1822,4.0232,207,3,dyn,type_all_pred_GAT2_mean_global,prt_stochastic_known,0.1,True
TA,20,20,2,GNN_BC_policy,conflict,mc_gap_mc_load_prt_norm,model,0.001,1e-05,MSE,1726,4.2929,225,3,dyn,type_all_pred_GAT2_mean_global,prt_stochastic_known,0.1,True
TA,20,20,3,GNN_BC_policy,conflict,mc_gap_mc_load_prt_norm,model,0.001,1e-05,MSE,1898,3.787,196,3,dyn,type_all_pred_GAT2_mean_global,prt_stochastic_known,0.1,True
TA,20,20,4,GNN_BC_policy,conflict,mc_gap_mc_load_prt_norm,model,0.001,1e-05,MSE,1838,3.9099,201,3,dyn,type_all_pred_GAT2_mean_global,prt_stochastic_known,0.1,True
TA,20,20,5,GNN_BC_policy,conflict,mc_gap_mc_load_prt_norm,model,0.001,1e-05,MSE,1870,3.983,208,3,dyn,type_all_pred_GAT2_mean_global,prt_stochastic_known,0.1,True
TA,20,20,6,GNN_BC_policy,conflict,mc_gap_mc_load_prt_norm,model,0.001,1e-05,MSE,1833,4.146,215,3,dyn,type_all_pred_GAT2_mean_global,prt_stochastic_known,0.1,True
